invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Hour,Total,Day_of_Week,Month,Year,Week
4580,WALM079,La Porte,Fashion accessories,73.0,3.0,2021-12-26,19:56:00,Credit card,6.0,0.33,19,219.0,Sunday,12,2021,51
4581,WALM030,Richardson,Home and lifestyle,50.0,1.0,2020-12-17,17:23:00,Credit card,4.0,0.48,17,50.0,Thursday,12,2020,51
4582,WALM053,Conroe,Fashion accessories,68.0,1.0,2020-09-29,19:17:00,Credit card,8.0,0.21,19,68.0,Tuesday,9,2020,40
4583,WALM095,Big Spring,Home and lifestyle,73.0,1.0,2020-09-09,15:09:00,Credit card,8.0,0.33,15,73.0,Wednesday,9,2020,37
4584,WALM009,Plano,Fashion accessories,33.0,3.0,2021-10-26,15:57:00,Credit card,4.0,0.48,15,99.0,Tuesday,10,2021,43
4585,WALM096,Eagle Pass,Home and lifestyle,64.0,3.0,2020-11-17,20:56:00,Credit card,4.0,0.18,20,192.0,Tuesday,11,2020,47
4586,WALM052,Mansfield,Fashion accessories,42.0,3.0,2022-01-08,18:32:00,Credit card,5.0,0.57,18,126.0,Saturday,1,2022,1
4587,WALM059,Pflugerville,Home and lifestyle,55.0,3.0,2023-12-20,18:10:00,Credit card,6.0,0.33,18,165.0,Wednesday,12,2023,51
4588,WALM005,Fort Worth,Fashion accessories,58.0,2.0,2020-12-28,18:22:00,Credit card,4.0,0.48,18,116.0,Monday,12,2020,53
4589,WALM033,Pearland,Home and lifestyle,48.0,3.0,2021-11-28,17:15:00,Credit card,8.0,0.48,17,144.0,Sunday,11,2021,47
4590,WALM091,Little Elm,Fashion accessories,46.0,3.0,2020-12-25,19:50:00,Credit card,6.0,0.33,19,138.0,Friday,12,2020,52
4591,WALM090,Brownwood,Home and lifestyle,29.0,3.0,2023-12-22,19:08:00,Credit card,8.0,0.33,19,87.0,Friday,12,2023,51
4592,WALM076,Huntsville,Fashion accessories,36.0,2.0,2021-11-20,20:18:00,Credit card,7.0,0.33,20,72.0,Saturday,11,2021,46
4593,WALM061,Cedar Park,Home and lifestyle,82.0,1.0,2020-08-30,18:43:00,Credit card,9.0,0.33,18,82.0,Sunday,8,2020,35
4594,WALM034,College Station,Fashion accessories,23.0,3.0,2022-09-21,20:33:00,Credit card,9.0,0.48,20,69.0,Wednesday,9,2022,38
4595,WALM042,Bryan,Home and lifestyle,71.0,1.0,2020-01-10,17:25:00,Credit card,6.0,0.48,17,71.0,Friday,1,2020,2
4596,WALM021,McAllen,Fashion accessories,46.0,2.0,2022-08-31,20:53:00,Credit card,4.0,0.48,20,92.0,Wednesday,8,2022,35
4597,WALM071,Lufkin,Home and lifestyle,25.0,1.0,2022-05-10,20:51:00,Credit card,6.0,0.33,20,25.0,Tuesday,5,2022,19
4598,WALM014,Amarillo,Fashion accessories,57.0,1.0,2022-11-14,15:05:00,Credit card,6.0,0.48,15,57.0,Monday,11,2022,46
4599,WALM057,Euless,Home and lifestyle,64.0,1.0,2020-04-11,20:01:00,Credit card,6.0,0.33,20,64.0,Saturday,4,2020,15
4600,WALM049,North Richland Hills,Fashion accessories,54.0,1.0,2020-10-22,16:05:00,Credit card,6.0,0.48,16,54.0,Thursday,10,2020,43
4601,WALM026,Denton,Home and lifestyle,66.0,3.0,2023-09-08,18:51:00,Credit card,6.0,0.48,18,198.0,Friday,9,2023,36
4602,WALM070,Hurst,Fashion accessories,33.0,2.0,2020-05-10,20:53:00,Credit card,9.0,0.33,20,66.0,Sunday,5,2020,19
4603,WALM021,McAllen,Home and lifestyle,79.0,3.0,2022-08-17,18:40:00,Credit card,7.0,0.48,18,237.0,Wednesday,8,2022,33
4604,WALM002,Dallas,Fashion accessories,25.0,2.0,2022-05-09,16:31:00,Credit card,5.0,0.36,16,50.0,Monday,5,2022,19
4605,WALM085,Kerrville,Home and lifestyle,78.0,2.0,2020-10-20,15:04:00,Credit card,5.0,0.33,15,156.0,Tuesday,10,2020,43
4606,WALM053,Conroe,Fashion accessories,35.0,3.0,2022-08-25,19:16:00,Credit card,9.0,0.21,19,105.0,Thursday,8,2022,34
4607,WALM061,Cedar Park,Home and lifestyle,35.0,2.0,2020-08-29,16:13:00,Credit card,8.0,0.33,16,70.0,Saturday,8,2020,35
4608,WALM008,Corpus Christi,Fashion accessories,47.0,1.0,2023-01-08,19:23:00,Credit card,6.0,0.48,19,47.0,Sunday,1,2023,1
4609,WALM100,Canyon,Home and lifestyle,49.0,1.0,2023-12-18,17:16:00,Credit card,8.0,0.18,17,49.0,Monday,12,2023,51
4610,WALM080,Nacogdoches,Fashion accessories,61.0,1.0,2023-08-14,18:26:00,Credit card,4.0,0.33,18,61.0,Monday,8,2023,33
4611,WALM002,Dallas,Home and lifestyle,21.0,3.0,2023-09-30,18:19:00,Credit card,4.0,0.36,18,63.0,Saturday,9,2023,39
4612,WALM030,Richardson,Fashion accessories,16.0,1.0,2023-12-16,17:52:00,Credit card,9.0,0.48,17,16.0,Saturday,12,2023,50
4613,WALM094,Alamo,Home and lifestyle,48.0,1.0,2021-12-24,18:36:00,Credit card,9.0,0.33,18,48.0,Friday,12,2021,51
4614,WALM069,Rockwall,Fashion accessories,55.0,1.0,2022-12-13,15:07:00,Credit card,9.0,0.33,15,55.0,Tuesday,12,2022,50
4615,WALM031,Lewisville,Home and lifestyle,41.0,1.0,2021-12-22,16:33:00,Credit card,6.0,0.48,16,41.0,Wednesday,12,2021,51
4616,WALM064,Bedford,Fashion accessories,23.0,3.0,2020-01-12,16:21:00,Credit card,5.0,0.33,16,69.0,Sunday,1,2020,2
4617,WALM069,Rockwall,Home and lifestyle,40.0,1.0,2021-11-22,16:08:00,Credit card,5.0,0.33,16,40.0,Monday,11,2021,47
4618,WALM058,Port Arthur,Fashion accessories,85.0,2.0,2022-09-28,20:54:00,Credit card,8.0,0.33,20,170.0,Wednesday,9,2022,39
4619,WALM060,DeSoto,Home and lifestyle,49.0,3.0,2023-10-12,19:41:00,Credit card,4.0,0.33,19,147.0,Thursday,10,2023,41
4620,WALM094,Alamo,Fashion accessories,52.0,2.0,2021-05-10,16:19:00,Credit card,5.0,0.33,16,104.0,Monday,5,2021,19
4621,WALM076,Huntsville,Home and lifestyle,44.0,1.0,2022-10-12,20:23:00,Credit card,6.0,0.33,20,44.0,Wednesday,10,2022,41
4622,WALM095,Big Spring,Fashion accessories,21.0,1.0,2022-08-19,15:23:00,Credit card,5.0,0.33,15,21.0,Friday,8,2022,33
4623,WALM015,Grand Prairie,Home and lifestyle,21.0,2.0,2020-12-08,15:33:00,Credit card,4.0,0.48,15,42.0,Tuesday,12,2020,50
4624,WALM098,Mineral Wells,Fashion accessories,53.0,2.0,2021-01-11,19:46:00,Credit card,4.0,0.18,19,106.0,Monday,1,2021,2
4625,WALM059,Pflugerville,Home and lifestyle,25.0,1.0,2023-12-11,18:24:00,Credit card,6.0,0.33,18,25.0,Monday,12,2023,50
4626,WALM042,Bryan,Fashion accessories,26.0,3.0,2022-04-09,17:33:00,Credit card,5.0,0.48,17,78.0,Saturday,4,2022,14
4627,WALM052,Mansfield,Home and lifestyle,83.0,3.0,2022-08-23,18:08:00,Credit card,8.0,0.57,18,249.0,Tuesday,8,2022,34
4628,WALM011,Lubbock,Fashion accessories,24.0,1.0,2021-09-19,15:21:00,Credit card,5.0,0.48,15,24.0,Sunday,9,2021,37
4629,WALM002,Dallas,Home and lifestyle,41.0,3.0,2020-09-13,21:00:00,Credit card,4.0,0.36,21,123.0,Sunday,9,2020,37
4630,WALM079,La Porte,Fashion accessories,43.0,1.0,2020-10-21,19:02:00,Credit card,7.0,0.33,19,43.0,Wednesday,10,2020,43
4631,WALM071,Lufkin,Home and lifestyle,38.0,1.0,2022-08-13,16:23:00,Credit card,5.0,0.33,16,38.0,Saturday,8,2022,32
4632,WALM020,Killeen,Fashion accessories,62.0,2.0,2021-08-29,15:20:00,Credit card,8.0,0.48,15,124.0,Sunday,8,2021,34
4633,WALM058,Port Arthur,Home and lifestyle,57.0,3.0,2022-04-11,20:51:00,Credit card,5.0,0.33,20,171.0,Monday,4,2022,15
4634,WALM049,North Richland Hills,Fashion accessories,60.0,2.0,2023-08-19,20:13:00,Credit card,9.0,0.48,20,120.0,Saturday,8,2023,33
4635,WALM080,Nacogdoches,Home and lifestyle,72.0,1.0,2023-09-12,19:53:00,Credit card,7.0,0.33,19,72.0,Tuesday,9,2023,37
4636,WALM070,Hurst,Fashion accessories,84.0,3.0,2022-11-19,20:23:00,Credit card,9.0,0.33,20,252.0,Saturday,11,2022,46
4637,WALM015,Grand Prairie,Home and lifestyle,37.0,3.0,2021-11-22,18:00:00,Credit card,8.0,0.48,18,111.0,Monday,11,2021,47
4638,WALM051,New Braunfels,Fashion accessories,37.0,2.0,2020-01-12,18:19:00,Credit card,4.0,0.57,18,74.0,Sunday,1,2020,2
4639,WALM043,Baytown,Home and lifestyle,22.0,3.0,2023-12-28,18:59:00,Credit card,4.0,0.48,18,66.0,Thursday,12,2023,52
4640,WALM014,Amarillo,Fashion accessories,52.0,3.0,2023-01-09,17:27:00,Credit card,4.0,0.48,17,156.0,Monday,1,2023,2
4641,WALM042,Bryan,Home and lifestyle,57.0,3.0,2021-06-10,20:27:00,Credit card,8.0,0.48,20,171.0,Thursday,6,2021,23
4642,WALM045,Missouri City,Fashion accessories,19.0,2.0,2021-11-08,18:26:00,Credit card,6.0,0.48,18,38.0,Monday,11,2021,45
4643,WALM027,Abilene,Home and lifestyle,71.0,1.0,2023-11-09,15:28:00,Credit card,4.0,0.48,15,71.0,Thursday,11,2023,45
4644,WALM083,Farmers Branch,Fashion accessories,76.0,3.0,2021-10-15,18:07:00,Credit card,4.0,0.33,18,228.0,Friday,10,2021,41
4645,WALM017,McKinney,Home and lifestyle,31.0,3.0,2023-08-11,19:27:00,Credit card,4.0,0.48,19,93.0,Friday,8,2023,32
4646,WALM081,Friendswood,Fashion accessories,43.0,3.0,2023-09-24,19:22:00,Credit card,4.0,0.33,19,129.0,Sunday,9,2023,38
4647,WALM027,Abilene,Home and lifestyle,29.0,3.0,2022-11-30,19:36:00,Credit card,6.0,0.48,19,87.0,Wednesday,11,2022,48
4648,WALM077,Coppell,Fashion accessories,44.0,1.0,2023-11-19,18:23:00,Credit card,9.0,0.33,18,44.0,Sunday,11,2023,46
4649,WALM094,Alamo,Home and lifestyle,74.0,3.0,2022-08-14,16:22:00,Credit card,7.0,0.33,16,222.0,Sunday,8,2022,32
4650,WALM036,Allen,Fashion accessories,35.0,2.0,2020-05-12,18:13:00,Credit card,5.0,0.48,18,70.0,Tuesday,5,2020,20
4651,WALM010,Laredo,Home and lifestyle,49.0,2.0,2021-12-31,18:50:00,Credit card,4.0,0.48,18,98.0,Friday,12,2021,52
4652,WALM016,Brownsville,Fashion accessories,49.0,2.0,2022-09-08,15:59:00,Credit card,8.0,0.48,15,98.0,Thursday,9,2022,36
4653,WALM018,Frisco,Home and lifestyle,15.0,3.0,2020-12-27,16:19:00,Credit card,6.0,0.48,16,45.0,Sunday,12,2020,52
4654,WALM064,Bedford,Fashion accessories,17.0,3.0,2020-10-16,18:39:00,Credit card,4.0,0.33,18,51.0,Friday,10,2020,42
4655,WALM061,Cedar Park,Home and lifestyle,35.0,2.0,2020-02-11,17:06:00,Credit card,5.0,0.33,17,70.0,Tuesday,2,2020,7
4656,WALM037,League City,Fashion accessories,26.0,2.0,2022-07-10,18:42:00,Credit card,4.0,0.48,18,52.0,Sunday,7,2022,27
4657,WALM042,Bryan,Home and lifestyle,75.0,1.0,2021-09-29,20:14:00,Credit card,9.0,0.48,20,75.0,Wednesday,9,2021,39
4658,WALM049,North Richland Hills,Fashion accessories,18.0,1.0,2022-09-12,18:12:00,Credit card,5.0,0.48,18,18.0,Monday,9,2022,37
4659,WALM001,Houston,Home and lifestyle,41.0,2.0,2021-09-14,16:22:00,Credit card,6.0,0.36,16,82.0,Tuesday,9,2021,37
4660,WALM041,Mission,Fashion accessories,74.0,3.0,2020-05-09,19:38:00,Ewallet,5.0,0.48,19,222.0,Saturday,5,2020,19
4661,WALM037,League City,Home and lifestyle,29.0,1.0,2020-06-09,18:47:00,Credit card,5.0,0.48,18,29.0,Tuesday,6,2020,24
4662,WALM060,DeSoto,Fashion accessories,73.0,3.0,2022-01-10,18:25:00,Credit card,5.0,0.33,18,219.0,Monday,1,2022,2
4663,WALM015,Grand Prairie,Home and lifestyle,73.0,2.0,2023-11-11,17:37:00,Credit card,5.0,0.48,17,146.0,Saturday,11,2023,45
4664,WALM067,Haltom City,Fashion accessories,22.0,3.0,2023-09-30,16:22:00,Credit card,7.0,0.33,16,66.0,Saturday,9,2023,39
4665,WALM079,La Porte,Home and lifestyle,45.0,1.0,2023-08-19,16:06:00,Credit card,6.0,0.33,16,45.0,Saturday,8,2023,33
4666,WALM053,Conroe,Fashion accessories,74.0,2.0,2020-10-21,17:54:00,Credit card,4.0,0.21,17,148.0,Wednesday,10,2020,43
4667,WALM059,Pflugerville,Home and lifestyle,43.0,3.0,2021-08-11,20:00:00,Credit card,6.0,0.33,20,129.0,Wednesday,8,2021,32
4668,WALM008,Corpus Christi,Fashion accessories,30.0,3.0,2022-01-09,17:09:00,Credit card,9.0,0.48,17,90.0,Sunday,1,2022,1
4669,WALM085,Kerrville,Home and lifestyle,69.0,1.0,2023-08-12,15:31:00,Credit card,7.0,0.33,15,69.0,Saturday,8,2023,32
4670,WALM039,Longview,Fashion accessories,18.0,3.0,2021-10-09,18:46:00,Credit card,7.0,0.48,18,54.0,Saturday,10,2021,40
4671,WALM096,Eagle Pass,Home and lifestyle,37.0,2.0,2020-12-23,18:19:00,Credit card,6.0,0.18,18,74.0,Wednesday,12,2020,52
4672,WALM081,Friendswood,Fashion accessories,33.0,2.0,2022-09-14,17:25:00,Credit card,8.0,0.33,17,66.0,Wednesday,9,2022,37
4673,WALM066,Grapevine,Home and lifestyle,64.0,2.0,2021-11-29,18:57:00,Credit card,9.0,0.33,18,128.0,Monday,11,2021,48
4674,WALM062,Galveston,Fashion accessories,33.0,3.0,2021-08-17,17:15:00,Credit card,5.0,0.33,17,99.0,Tuesday,8,2021,33
4675,WALM048,Harlingen,Home and lifestyle,37.0,2.0,2021-09-16,17:56:00,Credit card,6.0,0.48,17,74.0,Thursday,9,2021,37
4676,WALM036,Allen,Fashion accessories,71.0,3.0,2020-09-13,19:39:00,Credit card,4.0,0.48,19,213.0,Sunday,9,2020,37
4677,WALM041,Mission,Home and lifestyle,23.0,3.0,2023-10-20,20:54:00,Ewallet,8.0,0.48,20,69.0,Friday,10,2023,42
4678,WALM081,Friendswood,Fashion accessories,55.0,3.0,2022-02-08,18:51:00,Credit card,9.0,0.33,18,165.0,Tuesday,2,2022,6
4679,WALM023,Midland,Home and lifestyle,79.0,2.0,2021-10-28,16:42:00,Credit card,8.0,0.48,16,158.0,Thursday,10,2021,43
4680,WALM083,Farmers Branch,Fashion accessories,66.0,1.0,2023-12-15,19:44:00,Credit card,4.0,0.33,19,66.0,Friday,12,2023,50
4681,WALM005,Fort Worth,Home and lifestyle,71.0,2.0,2020-12-16,20:43:00,Credit card,9.0,0.48,20,142.0,Wednesday,12,2020,51
4682,WALM012,Garland,Fashion accessories,33.0,1.0,2023-08-12,19:32:00,Credit card,7.0,0.48,19,33.0,Saturday,8,2023,32
4683,WALM060,DeSoto,Home and lifestyle,21.0,3.0,2021-11-14,19:24:00,Credit card,6.0,0.33,19,63.0,Sunday,11,2021,45
4684,WALM021,McAllen,Fashion accessories,63.0,1.0,2023-06-11,16:58:00,Credit card,4.0,0.48,16,63.0,Sunday,6,2023,23
4685,WALM041,Mission,Home and lifestyle,39.0,3.0,2020-07-11,15:51:00,Ewallet,5.0,0.48,15,117.0,Saturday,7,2020,28
4686,WALM068,Burleson,Fashion accessories,22.0,3.0,2023-12-31,16:22:00,Credit card,4.0,0.33,16,66.0,Sunday,12,2023,52
4687,WALM091,Little Elm,Home and lifestyle,63.0,2.0,2022-10-31,20:06:00,Credit card,8.0,0.33,20,126.0,Monday,10,2022,44
4688,WALM001,Houston,Fashion accessories,77.0,3.0,2021-09-23,20:00:00,Credit card,6.0,0.36,20,231.0,Thursday,9,2021,38
4689,WALM016,Brownsville,Home and lifestyle,31.0,1.0,2021-11-09,17:35:00,Credit card,9.0,0.48,17,31.0,Tuesday,11,2021,45
4690,WALM027,Abilene,Fashion accessories,28.0,2.0,2021-10-27,18:04:00,Credit card,7.0,0.48,18,56.0,Wednesday,10,2021,43
4691,WALM095,Big Spring,Home and lifestyle,78.0,2.0,2023-11-17,16:41:00,Credit card,8.0,0.33,16,156.0,Friday,11,2023,46
4692,WALM076,Huntsville,Fashion accessories,17.0,1.0,2020-10-13,20:06:00,Credit card,7.0,0.33,20,17.0,Tuesday,10,2020,42
4693,WALM018,Frisco,Home and lifestyle,26.0,3.0,2020-08-13,18:54:00,Credit card,8.0,0.48,18,78.0,Thursday,8,2020,33
4694,WALM004,Austin,Fashion accessories,73.0,1.0,2021-08-16,18:57:00,Credit card,7.0,0.48,18,73.0,Monday,8,2021,33
4695,WALM019,Pasadena,Home and lifestyle,79.0,2.0,2021-10-11,20:17:00,Credit card,9.0,0.48,20,158.0,Monday,10,2021,41
4696,WALM067,Haltom City,Fashion accessories,85.0,2.0,2023-12-25,15:34:00,Credit card,8.0,0.33,15,170.0,Monday,12,2023,52
4697,WALM085,Kerrville,Home and lifestyle,19.0,3.0,2020-02-10,20:26:00,Credit card,4.0,0.33,20,57.0,Monday,2,2020,7
4698,WALM060,DeSoto,Fashion accessories,80.0,3.0,2021-07-11,16:51:00,Credit card,6.0,0.33,16,240.0,Sunday,7,2021,27
4699,WALM043,Baytown,Home and lifestyle,61.0,2.0,2023-05-09,15:48:00,Credit card,7.0,0.48,15,122.0,Tuesday,5,2023,19
4700,WALM042,Bryan,Fashion accessories,55.0,2.0,2022-09-10,15:23:00,Credit card,4.0,0.48,15,110.0,Saturday,9,2022,36
4701,WALM093,Angleton,Home and lifestyle,16.0,1.0,2020-10-28,16:22:00,Credit card,5.0,0.33,16,16.0,Wednesday,10,2020,44
4702,WALM052,Mansfield,Fashion accessories,34.0,1.0,2021-10-24,17:48:00,Credit card,5.0,0.57,17,34.0,Sunday,10,2021,42
4703,WALM051,New Braunfels,Home and lifestyle,42.0,1.0,2020-09-08,17:19:00,Credit card,8.0,0.48,17,42.0,Tuesday,9,2020,37
4704,WALM022,Mesquite,Fashion accessories,43.0,1.0,2022-10-21,18:23:00,Credit card,6.0,0.48,18,43.0,Friday,10,2022,42
4705,WALM090,Brownwood,Home and lifestyle,60.0,3.0,2020-10-22,16:50:00,Credit card,9.0,0.33,16,180.0,Thursday,10,2020,43
4706,WALM024,Carrollton,Fashion accessories,22.0,2.0,2023-09-15,15:26:00,Credit card,4.0,0.48,15,44.0,Friday,9,2023,37
4707,WALM070,Hurst,Home and lifestyle,48.0,1.0,2023-09-26,16:17:00,Credit card,8.0,0.33,16,48.0,Tuesday,9,2023,39
4708,WALM001,Houston,Fashion accessories,52.0,1.0,2020-09-26,16:25:00,Credit card,5.0,0.36,16,52.0,Saturday,9,2020,39
4709,WALM048,Harlingen,Home and lifestyle,44.0,1.0,2020-05-11,16:11:00,Credit card,7.0,0.48,16,44.0,Monday,5,2020,20
4710,WALM047,Flower Mound,Fashion accessories,57.0,2.0,2021-04-08,16:03:00,Credit card,9.0,0.48,16,114.0,Thursday,4,2021,14
4711,WALM078,Del Rio,Home and lifestyle,25.0,2.0,2022-01-08,16:54:00,Credit card,4.0,0.33,16,50.0,Saturday,1,2022,1
4712,WALM057,Euless,Fashion accessories,66.0,3.0,2021-10-20,15:45:00,Credit card,9.0,0.33,15,198.0,Wednesday,10,2021,42
4713,WALM048,Harlingen,Home and lifestyle,81.0,2.0,2020-11-27,17:47:00,Credit card,7.0,0.48,17,162.0,Friday,11,2020,48
4714,WALM007,Arlington,Fashion accessories,20.0,1.0,2022-11-25,17:18:00,Credit card,5.0,0.48,17,20.0,Friday,11,2022,47
4715,WALM008,Corpus Christi,Home and lifestyle,62.0,3.0,2021-08-15,20:54:00,Credit card,5.0,0.48,20,186.0,Sunday,8,2021,32
4716,WALM072,Lancaster,Fashion accessories,63.0,1.0,2023-09-13,17:45:00,Credit card,6.0,0.33,17,63.0,Wednesday,9,2023,37
4717,WALM083,Farmers Branch,Home and lifestyle,68.0,3.0,2022-12-31,16:53:00,Credit card,6.0,0.33,16,204.0,Saturday,12,2022,52
4718,WALM078,Del Rio,Fashion accessories,65.0,3.0,2022-06-11,18:22:00,Credit card,7.0,0.33,18,195.0,Saturday,6,2022,23
4719,WALM053,Conroe,Home and lifestyle,65.0,3.0,2021-10-08,19:36:00,Credit card,8.0,0.57,19,195.0,Friday,10,2021,40
4720,WALM080,Nacogdoches,Fashion accessories,27.0,2.0,2023-05-08,18:12:00,Credit card,4.0,0.33,18,54.0,Monday,5,2023,19
4721,WALM024,Carrollton,Home and lifestyle,18.0,3.0,2022-09-20,18:47:00,Credit card,5.0,0.48,18,54.0,Tuesday,9,2022,38
4722,WALM060,DeSoto,Fashion accessories,26.0,3.0,2021-12-25,19:55:00,Credit card,9.0,0.33,19,78.0,Saturday,12,2021,51
4723,WALM040,Edinburg,Home and lifestyle,50.0,2.0,2021-07-08,16:47:00,Credit card,7.0,0.48,16,100.0,Thursday,7,2021,27
4724,WALM090,Brownwood,Fashion accessories,73.0,1.0,2020-10-13,15:48:00,Credit card,7.0,0.33,15,73.0,Tuesday,10,2020,42
4725,WALM021,McAllen,Home and lifestyle,81.0,1.0,2021-09-09,19:03:00,Credit card,7.0,0.48,19,81.0,Thursday,9,2021,36
4726,WALM080,Nacogdoches,Fashion accessories,39.0,1.0,2022-04-12,17:32:00,Credit card,6.0,0.33,17,39.0,Tuesday,4,2022,15
4727,WALM023,Midland,Home and lifestyle,31.0,1.0,2022-12-28,19:26:00,Credit card,4.0,0.48,19,31.0,Wednesday,12,2022,52
4728,WALM012,Garland,Fashion accessories,70.0,3.0,2020-10-13,16:38:00,Credit card,4.0,0.48,16,210.0,Tuesday,10,2020,42
4729,WALM061,Cedar Park,Home and lifestyle,58.0,3.0,2021-08-16,17:13:00,Credit card,9.0,0.33,17,174.0,Monday,8,2021,33
4730,WALM085,Kerrville,Fashion accessories,27.0,3.0,2021-12-29,20:19:00,Credit card,9.0,0.33,20,81.0,Wednesday,12,2021,52
4731,WALM049,North Richland Hills,Home and lifestyle,72.0,3.0,2020-09-11,16:54:00,Credit card,6.0,0.48,16,216.0,Friday,9,2020,37
4732,WALM068,Burleson,Fashion accessories,34.0,2.0,2022-10-17,15:04:00,Credit card,7.0,0.33,15,68.0,Monday,10,2022,42
4733,WALM096,Eagle Pass,Home and lifestyle,74.0,2.0,2022-09-09,16:56:00,Credit card,4.0,0.18,16,148.0,Friday,9,2022,36
4734,WALM016,Brownsville,Fashion accessories,61.0,1.0,2022-04-10,18:37:00,Credit card,7.0,0.48,18,61.0,Sunday,4,2022,14
4735,WALM014,Amarillo,Home and lifestyle,18.0,3.0,2022-01-09,18:57:00,Credit card,7.0,0.48,18,54.0,Sunday,1,2022,1
4736,WALM078,Del Rio,Fashion accessories,66.0,1.0,2022-11-15,15:09:00,Credit card,6.0,0.33,15,66.0,Tuesday,11,2022,46
4737,WALM048,Harlingen,Home and lifestyle,84.0,3.0,2023-04-09,16:09:00,Credit card,9.0,0.48,16,252.0,Sunday,4,2023,14
4738,WALM100,Canyon,Fashion accessories,66.0,3.0,2020-09-26,16:25:00,Credit card,9.0,0.18,16,198.0,Saturday,9,2020,39
4739,WALM057,Euless,Home and lifestyle,58.0,2.0,2020-08-09,19:28:00,Credit card,8.0,0.33,19,116.0,Sunday,8,2020,32
4740,WALM066,Grapevine,Fashion accessories,22.0,1.0,2023-10-11,20:31:00,Credit card,7.0,0.33,20,22.0,Wednesday,10,2023,41
4741,WALM008,Corpus Christi,Home and lifestyle,34.0,3.0,2021-11-14,18:57:00,Credit card,9.0,0.48,18,102.0,Sunday,11,2021,45
4742,WALM002,Dallas,Fashion accessories,35.0,3.0,2023-11-22,16:02:00,Credit card,9.0,0.36,16,105.0,Wednesday,11,2023,47
4743,WALM064,Bedford,Home and lifestyle,69.0,2.0,2021-01-09,18:48:00,Credit card,9.0,0.33,18,138.0,Saturday,1,2021,1
4744,WALM083,Farmers Branch,Fashion accessories,56.0,1.0,2020-04-12,19:00:00,Credit card,6.0,0.33,19,56.0,Sunday,4,2020,15
4745,WALM017,McKinney,Home and lifestyle,68.0,3.0,2020-12-12,18:06:00,Credit card,4.0,0.48,18,204.0,Saturday,12,2020,50
4746,WALM040,Edinburg,Fashion accessories,41.0,1.0,2022-07-12,18:58:00,Credit card,5.0,0.48,18,41.0,Tuesday,7,2022,28
4747,WALM012,Garland,Home and lifestyle,34.0,1.0,2022-11-22,16:41:00,Credit card,8.0,0.48,16,34.0,Tuesday,11,2022,47
4748,WALM076,Huntsville,Fashion accessories,48.0,2.0,2020-01-10,20:34:00,Credit card,8.0,0.33,20,96.0,Friday,1,2020,2
4749,WALM076,Huntsville,Home and lifestyle,38.0,3.0,2021-12-18,19:38:00,Credit card,7.0,0.33,19,114.0,Saturday,12,2021,50
4750,WALM033,Pearland,Fashion accessories,40.0,3.0,2021-06-12,20:21:00,Credit card,7.0,0.48,20,120.0,Saturday,6,2021,23
4751,WALM012,Garland,Home and lifestyle,82.0,2.0,2020-08-09,19:07:00,Credit card,6.0,0.48,19,164.0,Sunday,8,2020,32
4752,WALM048,Harlingen,Fashion accessories,17.0,3.0,2020-08-18,17:35:00,Credit card,8.0,0.48,17,51.0,Tuesday,8,2020,34
4753,WALM083,Farmers Branch,Home and lifestyle,29.0,3.0,2022-12-19,18:48:00,Credit card,8.0,0.33,18,87.0,Monday,12,2022,51
4754,WALM016,Brownsville,Fashion accessories,61.0,3.0,2022-12-15,16:04:00,Credit card,5.0,0.48,16,183.0,Thursday,12,2022,50
4755,WALM049,North Richland Hills,Home and lifestyle,23.0,1.0,2023-10-16,15:30:00,Credit card,7.0,0.48,15,23.0,Monday,10,2023,42
4756,WALM009,Plano,Fashion accessories,63.0,2.0,2020-06-09,15:20:00,Credit card,6.0,0.48,15,126.0,Tuesday,6,2020,24
4757,WALM048,Harlingen,Home and lifestyle,66.0,3.0,2020-01-10,20:39:00,Credit card,5.0,0.48,20,198.0,Friday,1,2020,2
4758,WALM012,Garland,Fashion accessories,39.0,3.0,2020-09-25,18:27:00,Credit card,9.0,0.48,18,117.0,Friday,9,2020,39
4759,WALM019,Pasadena,Home and lifestyle,69.0,1.0,2023-11-23,16:43:00,Credit card,9.0,0.48,16,69.0,Thursday,11,2023,47
4760,WALM094,Alamo,Fashion accessories,50.0,1.0,2021-02-08,19:37:00,Credit card,9.0,0.33,19,50.0,Monday,2,2021,6
4761,WALM026,Denton,Home and lifestyle,61.0,2.0,2020-09-08,16:56:00,Credit card,6.0,0.48,16,122.0,Tuesday,9,2020,37
4762,WALM005,Fort Worth,Fashion accessories,83.0,1.0,2022-10-26,17:43:00,Credit card,8.0,0.48,17,83.0,Wednesday,10,2022,43
4763,WALM045,Missouri City,Home and lifestyle,71.0,1.0,2022-08-09,16:10:00,Credit card,7.0,0.48,16,71.0,Tuesday,8,2022,32
4764,WALM045,Missouri City,Fashion accessories,49.0,3.0,2022-11-24,19:11:00,Credit card,4.0,0.48,19,147.0,Thursday,11,2022,47
4765,WALM031,Lewisville,Home and lifestyle,48.0,1.0,2020-01-10,15:47:00,Credit card,5.0,0.48,15,48.0,Friday,1,2020,2
4766,WALM066,Grapevine,Fashion accessories,62.0,1.0,2021-08-24,19:34:00,Credit card,6.0,0.33,19,62.0,Tuesday,8,2021,34
